house_domain,lot_id,title,uf,lot_url,item_type_normalized,designer,attribution_strength,condition_tier,size_class,current_bid_brl,bid_count,est_resale_base,est_gross_margin_pct,signal,signal_reasons
rrdeco.com.br,30176706,"RR Antiguidades Antigo pequeno centro de mesa confeccionado em Ceramica Marajoara Belem - Para. Peca estimada da decada de 70.Dimensoes aproximadas: comprimento de 13,0 cms x altura de 13,6 cms.  Peca em otimo estado. COD. 10133",RJ,https://rrdeco.com.br/peca.asp?Id=30176706,mesa,,NONE,none,large,120.0,0,253.8,-5.2593,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
rrdeco.com.br,30176561,"RR Antiguidades Antiga escultura representando Peixes confeccionado em pedra. Peca ricamente feita a mao.    Pecas estimadas da decada de 80.   Dimensoes aproximadas: comprimento de 12,0 cms x altura de 4,5 cms. Pecas em perfeito estado. COD. 22063",RJ,https://rrdeco.com.br/peca.asp?Id=30176561,escultura,,NONE,none,medium,120.0,0,288.0,-2.1429,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
stippleiloeiro.com.br,31240316,"GRUPO ESCULTÓRICO ESPESSURADO A PRATA, representando fazendeiro com duas lhamas, sendo uma adulta e uma cria, dispostos sobre base retangular com bordas gravadas em motivos ornamentais. A composição apresenta a lhama maior em uma das extremidades, com carga ao dorso, a cria ao centro e o fazendeiro na outra ponta, compondo cena de caráter rural e pitoresco. O modelado evidencia tratamento artesanal, com acentuado relevo e rica textura superficial, conferindo à peça interessante apelo decorativo.Medidas: 10 x 6,5 cm",,https://stippleiloeiro.com.br/peca.asp?Id=31240316,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
duzzivintage.com.br,31439304,BELPRATA- AROS PORTA GUARDANAPOS- NA CAIXA ORIGINAL. Peças antigas e bem conservadas.,,https://duzzivintage.com.br/peca.asp?Id=31439304,outro,,NONE,none,medium,120.0,0,59.4,-13.6667,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31362657,"Jogo de 7 descansos de talher em prata 90 na forma decoração. Medindo 8,5cm x 3,5cm de altura.",,https://prochicleiloes.com.br/peca.asp?Id=31362657,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31362646,"Jogo de 6 taças de sorvete em prata 90. Medindo 8cm x 4,5cm de altura.",,https://prochicleiloes.com.br/peca.asp?Id=31362646,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31362616,"Jogo de 6 taças de sorvete em prata 90 AEC. Medindo 8cm x 4,5cm.",,https://prochicleiloes.com.br/peca.asp?Id=31362616,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31362364,"Lindo centro de mesa, fruteira oval em prata 90. Medindo 36,5cm x 23cm x 10,5cm de altura.",,https://prochicleiloes.com.br/peca.asp?Id=31362364,mesa,,NONE,none,large,120.0,0,253.8,-5.2593,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31360983,"Lote de bule, açucareiro, manteigueira, porta guardanapos e bandeja em aço inox. Medindo a bandeja 43cm x 31cm.",,https://prochicleiloes.com.br/peca.asp?Id=31360983,outro,,NONE,none,medium,120.0,0,59.4,-13.6667,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31360978,"Bomba de chimarrão em aço inox. Medindo 25,5cm de comprimento.",,https://prochicleiloes.com.br/peca.asp?Id=31360978,outro,,NONE,none,medium,120.0,0,59.4,-13.6667,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31495071,"Bandeja retangular com 2 alças em prata 90 avarandada com relevos e fundo cinzelado. Medindo 52,5cm x 32,5cm x 9,5cm de altura x 59,5cm alça a alça.",,https://prochicleiloes.com.br/peca.asp?Id=31495071,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31501689,Jogo de 6 xícaras de café em porcelana com suporte e pires em inox. Medindo 5cm x 5cm de altura.,,https://prochicleiloes.com.br/peca.asp?Id=31501689,porcelana_ceramica,,NONE,none,small,120.0,0,126.0,-2.4167,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31495074,"Eberle - Jogo de 6 taças de sobremesa em prata 90 com relevos. Medindo 8cm x 4,5cm de altura.",,https://prochicleiloes.com.br/peca.asp?Id=31495074,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31495072,"Bandeja retangular com 2 alças em prata 90 com fundo cinzelado. Medindo 42cm x 32,5m x 48cm alça a alça.",,https://prochicleiloes.com.br/peca.asp?Id=31495072,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
tamiriscarvalholeiloeira.com.br,31460698,Colar em prata 925 com pingente e Prata Portuguesa Nossa Senhora Aparecida / Tam: 40cm,RJ,https://tamiriscarvalholeiloeira.com.br/peca.asp?Id=31460698,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
tamiriscarvalholeiloeira.com.br,31459852,Cordão em prata 925 com pingente em porcelana Portuguesa Jesus Cristo / Tam: 40cm,RJ,https://tamiriscarvalholeiloeira.com.br/peca.asp?Id=31459852,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
albertolopesleiloeiro.com.br,31414757,"Cordão masculino produzido em prata com banho de ouro, maior comprimento fechado de 31cm.",,https://albertolopesleiloeiro.com.br/peca.asp?Id=31414757,prata_metal,,NONE,none,small,120.0,0,216.0,-1.7333,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
albertolopesleiloeiro.com.br,31414754,"Colar masculino com pingente em formato de dente de sabre , produzidos em prata, maior comprimento total fechado de 24cm.",,https://albertolopesleiloeiro.com.br/peca.asp?Id=31414754,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
casapaladino.com.br,31463235,"PAR DE COPOS DE BATISMO EM METAL ESPESSURADO A PRATA  MANUFATURAS EBERLE E METAL NOBRE; UM EXEMPLAR COM FAIXA CINZELADA EM MOTIVOS FLORAIS (EBERLE) E O OUTRO COM ESCUDO CENTRAL PARA MONOGRAMA (METAL NOBRE); CIRCA ANOS 1940/1950; DIFERENCIAIS: ITENS CLÁSSICOS DA PRATARIA NACIONAL COM MARCAÇÕES DE PROCEDÊNCIA NO FUNDO, IDEAIS PARA COLECIONISMO OU PRESENTES SIMBÓLICOS; CONDIÇÃO: APRESENTAM AMASSADOS NA BASE E DESGASTE NO BANHO DE PRATA (PÁTINA DE USO). MEDIDAS: 5 CM X 7 CM E 6,5 CM X 7 CM.",,https://casapaladino.com.br/peca.asp?Id=31463235,prata_metal,,NONE,light,small,120.0,0,216.0,-5.0667,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
antiguidadenacional.com.br,31461956,Anel em Prata contendo pedras lapidadas em formato de sapo em svarovike,ES,https://antiguidadenacional.com.br/peca.asp?Id=31461956,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
tamiriscarvalholeiloeira.com.br,31460788,Pulseira em prata 925 - Filigrana Portuguesa / Tam: 14cm,RJ,https://tamiriscarvalholeiloeira.com.br/peca.asp?Id=31460788,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
tamiriscarvalholeiloeira.com.br,31460720,Pulseira em prata 925 - Filigrana Portuguesa / Tam: 14cm,RJ,https://tamiriscarvalholeiloeira.com.br/peca.asp?Id=31460720,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
tamiriscarvalholeiloeira.com.br,31460470,"Anel em prata 925 trabalhado com pedrinhas / Aro: 22 / Peso:6,5grs",RJ,https://tamiriscarvalholeiloeira.com.br/peca.asp?Id=31460470,joia,,NONE,none,small,120.0,0,432.0,-0.9524,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
rrdeco.com.br,31457697,"RRDECO Antigo botao de rodas com caule curvo, feito de uma combinação de metal e prata. A peça tem uma pátina natural do tempo.  Década estimada da peça: 1946 Medidas aproximadas: 29 cms de comprimento. Peça apresenta patina escura e perda na prata. Vendida no estado das fotos. Código: 15869",RJ,https://rrdeco.com.br/peca.asp?Id=31457697,prata_metal,,NONE,heavy,small,120.0,0,216.0,-15.0667,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
novidadeseantiguidades.com.br,31315792,"Par de tapetes Belga , estreitos de perfil fino e toque aveludado,, com estampas inspiradas no design persa. 61x34 cm e 89x32 cm",RJ,https://novidadeseantiguidades.com.br/peca.asp?Id=31315792,tapete,,NONE,none,large,120.0,1,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
mozartleiloeiro.com.br,31380209,Tapete persa Paquistão redondo medindo de diam. 126cm.,,https://mozartleiloeiro.com.br/peca.asp?Id=31380209,tapete,,NONE,none,large,120.0,2,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
mozartleiloeiro.com.br,31377046,"Tapete industrial fundo bege e barrado na tonalidade telha no padrão persa medindo 2,50 x 2,00 = 5,00m².",,https://mozartleiloeiro.com.br/peca.asp?Id=31377046,tapete,,NONE,none,large,120.0,4,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
prochicleiloes.com.br,31361637,"Tapete, passadeira arraiolo em tons bege. Medidas: 186cm x 58cm. Estado: Peças com marcas de guardado e de uso.",,https://prochicleiloes.com.br/peca.asp?Id=31361637,tapete,,NONE,none,large,120.0,0,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
conradoleiloeiro.com.br,31506696,Tapete oriental com formas geométricas ao centro e franjas nas bordas. Medida 100x64cm.,RJ,https://conradoleiloeiro.com.br/peca.asp?Id=31506696,tapete,,NONE,none,large,120.0,0,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
toquedeclasseleiloes.com.br,31461791,"Tapete arraiolo de Pernambuco nas cores verde, bege, cinza  e azul claro. Med.: 1,22 x 78 cm",,https://toquedeclasseleiloes.com.br/peca.asp?Id=31461791,tapete,,NONE,none,large,120.0,2,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
toquedeclasseleiloes.com.br,31461786,"Pequeno tapete arraiolo nas cores bege, azul marinho, vermelho, azul claro e salmon. Necessita reparo em um dos lados na franja. Med. 1,14 x 64 cm",,https://toquedeclasseleiloes.com.br/peca.asp?Id=31461786,tapete,,NONE,none,large,120.0,2,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
toquedeclasseleiloes.com.br,31311209,"Tapete passadeira Kilim. Apresenta uma estrutura de tecelagem plana tradicional sem pelos e decorado com motivos geométricos e tribais em tons de terracota, vermelho, bege, preto e detalhes em verde e amarelo. No estado. Med. 1,93 x 58 cm",,https://toquedeclasseleiloes.com.br/peca.asp?Id=31311209,tapete,,NONE,heavy,large,120.0,2,720.0,-5.9481,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
bricabraquesp.com.br,31026961,"`Cena com pescadores`, tapeçaria, N/ASS, 92X66, com marcas do tempo",,https://bricabraquesp.com.br/peca.asp?Id=31026961,tapete,,NONE,none,large,120.0,0,720.0,-1.5037,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
maniantigaleiloes.com.br,31202971,"Conjunto com 08 taças em finíssimo cristal azul claro translúcido, modelado com suaves e largos detalhes canelados. Medidas:15 x 08 cm.",RJ,https://maniantigaleiloes.com.br/peca.asp?Id=31202971,cristal_vidro,,NONE,none,small,121.0,5,158.4,-2.05,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
rrdeco.com.br,31449462,"Antigo Pinguim Deitado Figurina De Porcelana RRDECOUma adorável e delicada figurina de porcelana, retratando um pequeno pinguim deitada de costas. A peça possui um design minimalista, com acabamento branco brilhante e detalhes em amarelo pastel. Seu charme simples e sereno a torna ideal para decorar pequenos espaços, como prateleiras ou mesas de cabeceira, adicionando um toque de doçura e nostalgia à decoração.Peca estimada da decada de 1960. Medidas aproximadas: 7,5cms de altura x 9cms de comprimento. Peca em ótimo estado. Codigo: 16359",RJ,https://rrdeco.com.br/peca.asp?Id=31449462,estante,,NONE,none,xl,122.0,0,1170.0,-2.3275,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
rrdeco.com.br,29876242,"Esta é uma elegante caneca antiga produzida em metal com banho de prata manufatura AEC, apresentando um design classico e sofisticado com um brasao central em relevo ricamente trabalhado com detalhes em volutas e elementos florais, possuindo uma alca ergonomica com acabamento facetado que confere um toque art deco a peca, alem de uma borda levemente arredondada e base com marcas de autenticidade que incluem um triangulo com letras internas e o numero noventa indicando a qualidade do banho de prata utilizado, apresentando uma patina natural do tempo que ressalta sua antiguidade e autenticidade, sendo um item ideal para colecionadores de prataria ou para uso decorativo em ambientes refinados. Peca estimada da decada de 60.Medidas aproximadas: Diametro 5,2 cms x 6,2 cms alturaPeca em bom estado, exibindo desgaste devido ao tempo, além da base estar amassadaCodigo: 20567",RJ,https://rrdeco.com.br/peca.asp?Id=29876242,prata_metal,,NONE,light,small,122.0,0,216.0,-5.09,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490469,Palácio do Alvorada. Bruno Zenóbio Impressão fine art com serigrafia. Série Brasilianas. Assinado pelo artista. Tiragem limitada a 10 impressões.  Medidas 42 x 30 cm.,,https://arsleiloes.com.br/peca.asp?Id=31490469,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490349,"Édouard Riou. Série Amazônia. Xilogravura original.   Ano 1862. Medidas 35x25cm. As xilogravuras de Édouard Riou sobre a Amazônia são importantes por difundirem, no século XIX, uma imagem visual poderosa da região no imaginário europeu. Elas combinaram ciência e narrativa, traduzindo relatos de viajantes em cenas acessíveis ao grande público. Funcionam como documentos iconográficos da percepção colonial da natureza tropical. Além disso, consolidaram o uso da xilogravura como meio de divulgação científica. Hoje, têm valor histórico, artístico e colecionável. Em perfeito estado. Com inscrições no verso.",,https://arsleiloes.com.br/peca.asp?Id=31490349,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490323,"Gravura original em metal da monumental obra de  Denis Diderot e Jean Le Rond d'Alembert. Encyclopédie or Dictionnaire raisonné des sciences, des arts et métiers, par une sociéte de gens de lettres. Recueil de planches. Publica em 1780 em Lausanne e Berne chez les Sociétés Typographiques Medidas 35x22 cm.  Sessão Arquitetura. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490323,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490306,"Georg-Conrad Bodenehr  (1673 - 1710)  Gravura em metal. Ano 1695   1700.  Dimensões 43 x 33 cm. Inscrição do artista na matriz em cobre. Um dos maiores gravadores alemães do século XVII, com obras tematizando a arquietura barroca alemã que tem teve grande influência nos países ocidenatais.  Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490306,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490200,Palácio do Planalto. Bruno Zenóbio Impressão fine art com serigrafia. Série Brasilianas. Assinado pelo artista. Tiragem limitada a 10 impressões.  Medidas 42 x 30 cm.,,https://arsleiloes.com.br/peca.asp?Id=31490200,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490192,Farjala - Litografia   -  - Assinada pelo aetista - 36x50 cm. Graphos Coleção Arte.,,https://arsleiloes.com.br/peca.asp?Id=31490192,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490149,Carlos Furtado -  Serigrafia Prova do Impressor. - 33 x 35 cm - ass. inf. dir. Coleção Graphos Arte,,https://arsleiloes.com.br/peca.asp?Id=31490149,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489427,"Maria Helena Salle - Gravura em metal. Ano 1953, tiragem 8/50, Medidas: 30x30cm. Assinada pela artista. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31489427,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489401,Gutierrez - Árvore - Gravura em metal P.I - Ass.inf.dir 1984 - Medida 61x40 cm.  Coleção Graphos Arte.,,https://arsleiloes.com.br/peca.asp?Id=31489401,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489100,Tai Flores - Serigrafia. Medidas 40x50 cm. Tiragem 13/65 - Assinada pela artista. Coleção Graphos Arte.,,https://arsleiloes.com.br/peca.asp?Id=31489100,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490470,Ponte JK. Bruno Zenóbio Impressão fine art com serigrafia. Série Brasilianas. Assinado pelo artista. Tiragem limitada a 10 impressões.  Medidas 42 x 30 cm.,,https://arsleiloes.com.br/peca.asp?Id=31490470,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490438,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490438,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490435,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490435,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490434,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490434,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490348,"Édouard Riou. Série Amazônia. Xilogravura original.   Ano 1862. Medidas 35x25cm. As xilogravuras de Édouard Riou sobre a Amazônia são importantes por difundirem, no século XIX, uma imagem visual poderosa da região no imaginário europeu. Elas combinaram ciência e narrativa, traduzindo relatos de viajantes em cenas acessíveis ao grande público. Funcionam como documentos iconográficos da percepção colonial da natureza tropical. Além disso, consolidaram o uso da xilogravura como meio de divulgação científica. Hoje, têm valor histórico, artístico e colecionável. Em perfeito estado. Com inscrições no verso.",,https://arsleiloes.com.br/peca.asp?Id=31490348,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490325,"Gravura original em metal da monumental obra de  Denis Diderot e Jean Le Rond d'Alembert. Encyclopédie or Dictionnaire raisonné des sciences, des arts et métiers, par une sociéte de gens de lettres. Recueil de planches. Publica em 1780 em Lausanne e Berne chez les Sociétés Typographiques Medidas 35x22 cm.  Sessão Arquitetura. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490325,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490324,"Gravura original em metal da monumental obra de  Denis Diderot e Jean Le Rond d'Alembert. Encyclopédie or Dictionnaire raisonné des sciences, des arts et métiers, par une sociéte de gens de lettres. Recueil de planches. Publica em 1780 em Lausanne e Berne chez les Sociétés Typographiques Medidas 35x22 cm.  Sessão Arquitetura. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490324,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490307,"Georg-Conrad Bodenehr  (1673 - 1710)  Gravura em metal. Ano 1695   1700.  Dimensões 43 x 33 cm. Inscrição do artista na matriz em cobre. Um dos maiores gravadores alemães do século XVII, com obras tematizando a arquietura barroca alemã que tem teve grande influência nos países ocidenatais.  Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490307,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490240,"Gravura original em metal da monumental obra de  Denis Diderot e Jean Le Rond d'Alembert. Encyclopédie or Dictionnaire raisonné des sciences, des arts et métiers, par une sociéte de gens de lettres. Recueil de planches. Publica em 1780 em Lausanne e Berne chez les Sociétés Typographiques Medidas 35x22 cm.  Sessão Arquitetura. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490240,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490103,"José Paulo, Chuva - Gravura PI - 60x60 cm  ACID -Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490103,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489464,Francesco Rinaldi. Roma. Gravura em metal. Ano 1818. Dimensões 22 x 14 cm. Coleção Graphos Arte.,,https://arsleiloes.com.br/peca.asp?Id=31489464,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489457,Julia Nino - Pink - serigrafia - 85/100 - Assinada pela artista  - 45x35 cm. Coleção Graphos Arte.,,https://arsleiloes.com.br/peca.asp?Id=31489457,gravura,,NONE,none,small,125.0,1,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489408,La caverne du Brigand. Gravada por C. W. Sharp a partir de Sir. D. Wilkie. Gravura em metal. Ano 1848. Medidas 36 x 26 cm. Sem moldura. Edição de luxo.,,https://arsleiloes.com.br/peca.asp?Id=31489408,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489406,Gaston de Foix. Gravada por C. W. Sharpe a partir de C. L. Eastlake. Gravura em metal. Ano 1848. Medidas 36 x 26 cm. Sem moldura. Edição de luxo.,,https://arsleiloes.com.br/peca.asp?Id=31489406,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489393,"Vera Gringerg- Gravura em metal. Ano 1953, tiragem 8/50, Medidas: 30x30cm. Assinada pela artista. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31489393,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31489107,"Litografia original da obra Voyage de l'océan Pacifique à l'océan Atlantique à travers l'Amérique du sud (1846-1860) - Brésil : De Tabatinga à Santa Maria de Belen do Para. Paul, Marcoy  - 31x23 cm. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31489107,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31509774,Olga Barbosa. Serigrafia. Medidas 50x33 cm. P.A. . Coleção Graphos Arte.,,https://arsleiloes.com.br/peca.asp?Id=31509774,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490439,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490439,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490437,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490437,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490436,"Rugendas, Johann Moritz, Voyage pittoresque dans le Brésil. Gravura. Medidas 30x50cm.",,https://arsleiloes.com.br/peca.asp?Id=31490436,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490351,"Édouard Riou. Série Amazônia. Xilogravura original.   Ano 1862. Medidas 35x25cm. As xilogravuras de Édouard Riou sobre a Amazônia são importantes por difundirem, no século XIX, uma imagem visual poderosa da região no imaginário europeu. Elas combinaram ciência e narrativa, traduzindo relatos de viajantes em cenas acessíveis ao grande público. Funcionam como documentos iconográficos da percepção colonial da natureza tropical. Além disso, consolidaram o uso da xilogravura como meio de divulgação científica. Hoje, têm valor histórico, artístico e colecionável. Em perfeito estado. Com inscrições no verso.",,https://arsleiloes.com.br/peca.asp?Id=31490351,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490350,"Édouard Riou. Série Amazônia. Xilogravura original.   Ano 1862. Medidas 35x25cm. As xilogravuras de Édouard Riou sobre a Amazônia são importantes por difundirem, no século XIX, uma imagem visual poderosa da região no imaginário europeu. Elas combinaram ciência e narrativa, traduzindo relatos de viajantes em cenas acessíveis ao grande público. Funcionam como documentos iconográficos da percepção colonial da natureza tropical. Além disso, consolidaram o uso da xilogravura como meio de divulgação científica. Hoje, têm valor histórico, artístico e colecionável. Em perfeito estado. Com inscrições no verso.",,https://arsleiloes.com.br/peca.asp?Id=31490350,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
arsleiloes.com.br,31490327,"Gravura original em metal da monumental obra de  Denis Diderot e Jean Le Rond d'Alembert. Encyclopédie or Dictionnaire raisonné des sciences, des arts et métiers, par une sociéte de gens de lettres. Recueil de planches. Publica em 1780 em Lausanne e Berne chez les Sociétés Typographiques Medidas 35x22 cm.  Sessão Arquitetura. Coleção Graphos Arte.",,https://arsleiloes.com.br/peca.asp?Id=31490327,gravura,,NONE,none,small,125.0,0,360.0,-0.3958,AVOID,margem abaixo de WATCH | base=type_comps (conservador p25)
